https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1737072000,2025-01-17 00:00:00,BTC/EUR,97009,102919,96991,101120,411.91074577,41652414.6122624
1736985600,2025-01-16 00:00:00,BTC/EUR,97580,97901,94701,97016,170.31059127,16522852.32265032
1736899200,2025-01-15 00:00:00,BTC/EUR,93703,97811,93624,97583,257.22158700,25100454.124221
1736812800,2025-01-14 00:00:00,BTC/EUR,92106,94924,92035,93691,217.15047280,20345044.9471048
1736726400,2025-01-13 00:00:00,BTC/EUR,92259,93600,87450,92107,373.83139000,34432487.83873
1736640000,2025-01-12 00:00:00,BTC/EUR,92249,93021,91466,92263,59.96062475,5532147.12130925
1736553600,2025-01-11 00:00:00,BTC/EUR,92501,92693,91637,92258,56.69582952,5230643.83985616
1736467200,2025-01-10 00:00:00,BTC/EUR,89997,93582,89883,92505,223.60763563,20684824.33395315
1736380800,2025-01-09 00:00:00,BTC/EUR,92202,92450,88626,89950,385.58077202,34682990.443199
1736294400,2025-01-08 00:00:00,BTC/EUR,93790,94057,89858,92240,334.35216012,30840643.2494688
1736208000,2025-01-07 00:00:00,BTC/EUR,98484,98939,92901,93752,313.50729597,29391936.01177944
1736121600,2025-01-06 00:00:00,BTC/EUR,95463,98740,94865,98474,299.37521390,29480674.8135886
1736035200,2025-01-05 00:00:00,BTC/EUR,95294,95917,94400,95456,101.31988875,9671591.300520001
1735948800,2025-01-04 00:00:00,BTC/EUR,95241,100000,94650,95299,194.23035500,18509958.601145
1735862400,2025-01-03 00:00:00,BTC/EUR,94400,96120,93397,95243,194.00408047,18477530.63620421
1735776000,2025-01-02 00:00:00,BTC/EUR,91178,95318,91019,94398,285.38057656,26939355.66611088
1735689600,2025-01-01 00:00:00,BTC/EUR,90128,91718,89635,91196,131.60403035,12001761.151798598
1735603200,2024-12-31 00:00:00,BTC/EUR,89019,92646,88285,90143,271.44894698,24469222.427618142
1735516800,2024-12-30 00:00:00,BTC/EUR,89663,91294,87871,89019,297.06386748,26444328.41920212
1735430400,2024-12-29 00:00:00,BTC/EUR,91226,91288,89012,89671,184.82255571,16573223.39307141
1735344000,2024-12-28 00:00:00,BTC/EUR,90382,91585,90208,91231,114.12100322,10411373.244763821
1735257600,2024-12-27 00:00:00,BTC/EUR,91819,93674,89656,90391,287.75508939,26010470.28505149
1735171200,2024-12-26 00:00:00,BTC/EUR,95602,96103,91409,91842,122.40039672,11241497.23555824
1735084800,2024-12-25 00:00:00,BTC/EUR,94840,95705,93927,95603,105.39084517,10075680.97078751
1734998400,2024-12-24 00:00:00,BTC/EUR,91141,95709,89880,94874,224.09908341,21261176.43944034
1734912000,2024-12-23 00:00:00,BTC/EUR,91178,92750,88849,91099,338.65287275,30850938.054652248
1734825600,2024-12-22 00:00:00,BTC/EUR,93491,93636,90342,91177,124.45560618,11347488.80467386
1734739200,2024-12-21 00:00:00,BTC/EUR,93902,95742,92600,93466,151.51018241,14161050.70913306
1734652800,2024-12-20 00:00:00,BTC/EUR,94021,94529,88524,93911,689.49394363,64751065.74023693
1734566400,2024-12-19 00:00:00,BTC/EUR,96788,98792,92181,94022,329.70285792,30999322.10735424
1734480000,2024-12-18 00:00:00,BTC/EUR,101129,101424,96633,96805,354.60426509,34327465.88203745
1734393600,2024-12-17 00:00:00,BTC/EUR,100748,103000,100365,101170,286.51961280,28987189.226976
1734307200,2024-12-16 00:00:00,BTC/EUR,99097,102420,98380,100750,640.69281126,64549800.734445
1734220800,2024-12-15 00:00:00,BTC/EUR,96504,99749,96380,99073,293.13432590,29041697.069890704
1734134400,2024-12-14 00:00:00,BTC/EUR,96554,97665,95767,96510,95.40444069,9207482.5709919
1734048000,2024-12-13 00:00:00,BTC/EUR,95434,97073,94747,96556,163.52921539,15789726.921196839
1733961600,2024-12-12 00:00:00,BTC/EUR,96253,97700,94700,95440,223.90330774,21369331.6907056
1733875200,2024-12-11 00:00:00,BTC/EUR,91809,97000,90885,96249,325.35249892,31314852.66855108
1733788800,2024-12-10 00:00:00,BTC/EUR,92221,93411,89586,91811,368.26110248,33810420.07979128
1733702400,2024-12-09 00:00:00,BTC/EUR,95685,95751,89270,92294,310.06257068,28616914.898339923
1733616000,2024-12-08 00:00:00,BTC/EUR,94411,95889,93406,95686,168.22293023,16096579.30198778
1733529600,2024-12-07 00:00:00,BTC/EUR,94416,95113,93692,94426,149.16774776,14085313.74998576
1733443200,2024-12-06 00:00:00,BTC/EUR,91695,96569,91144,94452,340.79335912,32188614.35560224
1733356800,2024-12-05 00:00:00,BTC/EUR,93790,98040,86700,91699,977.85883218,89668677.05207382
1733270400,2024-12-04 00:00:00,BTC/EUR,91253,94300,89950,93793,487.92994684,45764413.50396412
1733184000,2024-12-03 00:00:00,BTC/EUR,91262,91765,88946,91297,270.20701637,24669089.97353189
1733097600,2024-12-02 00:00:00,BTC/EUR,92172,93150,90012,91267,250.73245250,22883598.742317498
1733011200,2024-12-01 00:00:00,BTC/EUR,91160,92672,90488,92171,153.27268646,14127296.783704659
1732924800,2024-11-30 00:00:00,BTC/EUR,92165,92165,90744,91164,120.00694459,10940313.09660276
1732838400,2024-11-29 00:00:00,BTC/EUR,90599,93546,90298,92168,319.72341680,29468267.8796224
1732752000,2024-11-28 00:00:00,BTC/EUR,90839,91585,89750,90597,370.16474920,33535815.7832724
1732665600,2024-11-27 00:00:00,BTC/EUR,87603,92199,87464,90869,364.53891380,33125286.5580922
1732579200,2024-11-26 00:00:00,BTC/EUR,88938,90757,86561,87595,782.81932373,68571058.66212934
1732492800,2024-11-25 00:00:00,BTC/EUR,93332,94407,88010,88963,655.76758436,58339051.60741868
1732406400,2024-11-24 00:00:00,BTC/EUR,93311,94180,91229,93329,474.97828566,44329248.42236214
1732320000,2024-11-23 00:00:00,BTC/EUR,94814,94814,92797,93312,249.30337622,23262996.64184064
1732233600,2024-11-22 00:00:00,BTC/EUR,93615,95612,93054,94829,616.56925081,58468645.48506149
1732147200,2024-11-21 00:00:00,BTC/EUR,89230,94260,89087,93639,1284.61190523,120289774.19383198
1732060800,2024-11-20 00:00:00,BTC/EUR,87134,90133,86444,89222,720.47760019,64282452.44415218
1731974400,2024-11-19 00:00:00,BTC/EUR,85402,88736,85339,87087,555.62042280,48387315.760383606
1731888000,2024-11-18 00:00:00,BTC/EUR,85164,87589,84598,85415,675.19683065,57671937.28996975
1731801600,2024-11-17 00:00:00,BTC/EUR,85715,86455,84040,85161,345.42869012,29417052.67930932
1731715200,2024-11-16 00:00:00,BTC/EUR,86268,86919,85215,85663,124.54260854,10668693.47536202
1731628800,2024-11-15 00:00:00,BTC/EUR,82921,87139,82628,86284,629.48900923,54314829.67240132
1731542400,2024-11-14 00:00:00,BTC/EUR,85419,87087,82325,82924,761.73016130,63165711.8956412
1731456000,2024-11-13 00:00:00,BTC/EUR,82374,88000,80906,85410,960.94930068,82074679.7710788
1731369600,2024-11-12 00:00:00,BTC/EUR,82192,84449,76555,82488,786.32289781,64862203.194551274
1731283200,2024-11-11 00:00:00,BTC/EUR,74913,82881,74772,82175,1078.73862892,88645346.831501
1731196800,2024-11-10 00:00:00,BTC/EUR,71550,75950,71408,74947,500.76572895,37530889.08761565
1731110400,2024-11-09 00:00:00,BTC/EUR,71419,71791,70670,71557,111.93374691,8009643.12763887
1731024000,2024-11-08 00:00:00,BTC/EUR,70293,72134,70163,71424,456.61803876,32613486.80039424
1730937600,2024-11-07 00:00:00,BTC/EUR,70389,71205,68929,70294,406.11152617,28547203.62059398
1730851200,2024-11-06 00:00:00,BTC/EUR,63487,71171,63464,70400,1370.48632496,96482237.27718401
1730764800,2024-11-05 00:00:00,BTC/EUR,62332,64626,62021,63476,425.98831145,27040034.0576002
1730678400,2024-11-04 00:00:00,BTC/EUR,63332,63769,61412,62362,546.54422591,34083591.016199425
1730592000,2024-11-03 00:00:00,BTC/EUR,64127,64127,62312,63333,606.37031466,38403251.138361774
1730505600,2024-11-02 00:00:00,BTC/EUR,64160,64529,63769,64124,66.60865225,4271213.216879
1730419200,2024-11-01 00:00:00,BTC/EUR,64500,65948,63237,64170,274.08689589,17588156.1092613
1730332800,2024-10-31 00:00:00,BTC/EUR,66589,66865,63951,64507,266.03143441,17160889.739485867
1730246400,2024-10-30 00:00:00,BTC/EUR,67123,67165,65921,66592,288.44145587,19207893.42929504
1730160000,2024-10-29 00:00:00,BTC/EUR,64618,68000,64447,67130,621.93059650,41750200.943045
1730073600,2024-10-28 00:00:00,BTC/EUR,62910,64913,62629,64616,278.79986607,18014932.14597912
1729987200,2024-10-27 00:00:00,BTC/EUR,62118,63192,61985,62906,100.42021747,6317034.20016782
1729900800,2024-10-26 00:00:00,BTC/EUR,61723,62447,61545,62124,127.45654427,7918110.356229479
1729814400,2024-10-25 00:00:00,BTC/EUR,62962,63437,60771,61762,200.55995515,12386983.9499743
1729728000,2024-10-24 00:00:00,BTC/EUR,61774,63537,61626,62972,211.50903823,13319147.155419558
1729641600,2024-10-23 00:00:00,BTC/EUR,62392,62420,60500,61800,188.85323336,11671129.821648
1729555200,2024-10-22 00:00:00,BTC/EUR,62246,62766,61534,62409,127.63133152,7965343.7688316805
1729468800,2024-10-21 00:00:00,BTC/EUR,63445,63899,61700,62256,208.41051540,12974805.0467424
1729382400,2024-10-20 00:00:00,BTC/EUR,62846,63782,62617,63467,143.28904092,9094125.56006964
1729296000,2024-10-19 00:00:00,BTC/EUR,62977,63191,62562,62848,64.21897658,4036034.2400998403
1729209600,2024-10-18 00:00:00,BTC/EUR,62212,63500,61996,62983,221.16543448,13929662.559853839
1729123200,2024-10-17 00:00:00,BTC/EUR,62246,62540,61460,62218,196.04817729,12197725.494629221
1729036800,2024-10-16 00:00:00,BTC/EUR,61569,62779,61315,62248,265.24532018,16510990.690564642
1728950400,2024-10-15 00:00:00,BTC/EUR,60508,62239,59438,61561,283.09292813,17427483.748610932
1728864000,2024-10-14 00:00:00,BTC/EUR,57506,60833,57175,60501,401.55972812,24294765.110988118
1728777600,2024-10-13 00:00:00,BTC/EUR,57731,57788,56650,57503,139.72553118,8034637.219443539
1728691200,2024-10-12 00:00:00,BTC/EUR,57161,58000,57121,57732,99.05000378,5718354.81822696
1728604800,2024-10-11 00:00:00,BTC/EUR,55133,57969,54933,57034,181.70390614,10363300.58278876
1728518400,2024-10-10 00:00:00,BTC/EUR,55375,56038,53923,55139,186.25159367,10269726.62337013
1728432000,2024-10-09 00:00:00,BTC/EUR,56599,56995,55100,55379,221.47203301,12264899.71606079
1728345600,2024-10-08 00:00:00,BTC/EUR,56684,57567,56375,56605,165.08056890,9344385.6025845
1728259200,2024-10-07 00:00:00,BTC/EUR,57236,58708,56603,56701,216.68803921,12286428.51124621
1728172800,2024-10-06 00:00:00,BTC/EUR,56494,57328,56299,57242,83.62755264,4787008.36821888
1728086400,2024-10-05 00:00:00,BTC/EUR,56553,56821,56177,56516,66.23191354,3743162.8256266396
1728000000,2024-10-04 00:00:00,BTC/EUR,55050,56928,54800,56518,426.20873293,24088465.16773774
1727913600,2024-10-03 00:00:00,BTC/EUR,54893,55709,54240,55052,281.43225791,15493408.662461318
1727827200,2024-10-02 00:00:00,BTC/EUR,54903,56419,54309,54902,278.68295666,15300251.68654732
1727740800,2024-10-01 00:00:00,BTC/EUR,56842,57704,54368,54961,434.78884296,23896429.59792456
1727654400,2024-09-30 00:00:00,BTC/EUR,58740,58741,56436,56854,318.99397171,18136083.26760034
1727568000,2024-09-29 00:00:00,BTC/EUR,58981,59134,58602,58749,127.47654270,7489119.4070823
1727481600,2024-09-28 00:00:00,BTC/EUR,58932,59348,58614,58982,101.70019286,5998480.77526852
1727395200,2024-09-27 00:00:00,BTC/EUR,58312,59523,58051,58941,248.40261863,14641098.74467083
1727308800,2024-09-26 00:00:00,BTC/EUR,56724,58915,56286,58330,292.76374219,17076909.0819427
1727222400,2024-09-25 00:00:00,BTC/EUR,57433,57920,56509,56736,165.56645284,9393578.26833024
1727136000,2024-09-24 00:00:00,BTC/EUR,56995,57800,56270,57417,284.44933317,16332227.362621889
1727049600,2024-09-23 00:00:00,BTC/EUR,56968,57955,56097,56996,193.04514077,11002800.843326919
1726963200,2024-09-22 00:00:00,BTC/EUR,56756,57329,55910,56953,163.27202093,9298831.40802629
1726876800,2024-09-21 00:00:00,BTC/EUR,56631,56951,56248,56759,71.98589382,4085847.34732938
1726790400,2024-09-20 00:00:00,BTC/EUR,56406,57407,55895,56634,208.20285138,11791360.28505492
1726704000,2024-09-19 00:00:00,BTC/EUR,55581,57235,55438,56410,436.38727350,24616606.098135
1726617600,2024-09-18 00:00:00,BTC/EUR,54234,55588,53250,55560,430.64961584,23926892.6560704
1726531200,2024-09-17 00:00:00,BTC/EUR,52299,55136,51811,54235,413.51507682,22426990.191332698
1726444800,2024-09-16 00:00:00,BTC/EUR,53343,53392,51690,52299,242.59877470,12687673.3180353
1726358400,2024-09-15 00:00:00,BTC/EUR,54151,54466,52949,53345,140.61703782,7501215.882507901
1726272000,2024-09-14 00:00:00,BTC/EUR,54655,54751,53646,54154,90.41303114,4896227.28835556
1726185600,2024-09-13 00:00:00,BTC/EUR,52481,54751,52000,54682,328.19589275,17946407.8073555
1726099200,2024-09-12 00:00:00,BTC/EUR,52091,53099,51957,52487,389.75304896,20456968.28076352
1726012800,2024-09-11 00:00:00,BTC/EUR,52314,52647,50493,52077,290.35643640,15120892.138402801
1725926400,2024-09-10 00:00:00,BTC/EUR,51710,52643,51132,52325,173.70236404,9088976.198393
1725840000,2024-09-09 00:00:00,BTC/EUR,49524,52606,49323,51684,375.83668700,19424743.330908
1725753600,2024-09-08 00:00:00,BTC/EUR,48912,49880,48455,49518,160.45788680,7945553.638562401
1725667200,2024-09-07 00:00:00,BTC/EUR,48757,49573,48546,48898,214.85054900,10505762.145002
1725580800,2024-09-06 00:00:00,BTC/EUR,50543,51375,47455,48761,574.06018144,27991748.507195838
1725494400,2024-09-05 00:00:00,BTC/EUR,52325,52644,50058,50554,252.83383809,12781761.85080186
1725408000,2024-09-04 00:00:00,BTC/EUR,52030,52811,50374,52329,364.90800281,19095270.87904449
1725321600,2024-09-03 00:00:00,BTC/EUR,53438,54044,51981,52030,223.25309523,11615858.5448169
1725235200,2024-09-02 00:00:00,BTC/EUR,51910,53690,51728,53440,259.47088365,13866124.022256002
1725148800,2024-09-01 00:00:00,BTC/EUR,53387,53469,51826,51916,217.72889428,11303613.275440479
1725062400,2024-08-31 00:00:00,BTC/EUR,53557,53851,53189,53396,59.80458960,3193325.8662816
1724976000,2024-08-30 00:00:00,BTC/EUR,53567,54107,52283,53551,306.58874197,16418133.72123547
1724889600,2024-08-29 00:00:00,BTC/EUR,53098,55232,52956,53588,379.90282710,20358232.6986348
1724803200,2024-08-28 00:00:00,BTC/EUR,53186,54194,52100,53078,305.88287431,16235651.202626178
1724716800,2024-08-27 00:00:00,BTC/EUR,56269,56601,51999,53233,343.72599381,18297565.828487728
1724630400,2024-08-26 00:00:00,BTC/EUR,57409,57616,56267,56293,175.34329698,9870600.216895139
1724544000,2024-08-25 00:00:00,BTC/EUR,57265,58110,56921,57409,156.73448117,8997969.82948853
1724457600,2024-08-24 00:00:00,BTC/EUR,57310,57638,56766,57275,164.93307521,9446541.88265275
1724371200,2024-08-23 00:00:00,BTC/EUR,54337,58019,54313,57317,395.49002390,22668301.699876297
1724284800,2024-08-22 00:00:00,BTC/EUR,54855,55149,53655,54331,259.99407613,14125738.15021903
1724198400,2024-08-21 00:00:00,BTC/EUR,53043,55465,52865,54829,311.55145267,17082054.59844343
1724112000,2024-08-20 00:00:00,BTC/EUR,53639,55427,52735,53041,333.41502658,17684666.42482978
1724025600,2024-08-19 00:00:00,BTC/EUR,53047,53775,52417,53661,219.06106848,11755035.995705279
1723939200,2024-08-18 00:00:00,BTC/EUR,54004,54690,52971,53100,149.67890749,7947949.987719
1723852800,2024-08-17 00:00:00,BTC/EUR,53464,54198,53399,53987,68.83758989,3716334.96539143
1723766400,2024-08-16 00:00:00,BTC/EUR,52491,54317,52100,53470,300.44674716,16064887.570645198
1723680000,2024-08-15 00:00:00,BTC/EUR,53349,54500,51211,52491,356.52763965,18714492.33286815
1723593600,2024-08-14 00:00:00,BTC/EUR,55128,56055,53100,53327,237.94327454,12688801.001394581
1723507200,2024-08-13 00:00:00,BTC/EUR,54296,56112,53526,55118,240.51550719,13256733.72529842
1723420800,2024-08-12 00:00:00,BTC/EUR,53778,55523,52796,54299,225.60280058,12250006.46869342
1723334400,2024-08-11 00:00:00,BTC/EUR,55856,56700,53427,53835,165.57625109,8913797.47743015
1723248000,2024-08-10 00:00:00,BTC/EUR,55795,56305,55245,55862,70.95618454,3963754.3807734796
1723161600,2024-08-09 00:00:00,BTC/EUR,56538,56565,54549,55785,320.12754718,17858315.219436303
1723075200,2024-08-08 00:00:00,BTC/EUR,50490,57491,50122,56554,325.20554701,18391674.505603537
1722988800,2024-08-07 00:00:00,BTC/EUR,51341,52916,50008,50481,419.80673913,21192263.998021528
1722902400,2024-08-06 00:00:00,BTC/EUR,49381,52283,49349,51380,670.68898133,34459999.8607354
1722816000,2024-08-05 00:00:00,BTC/EUR,53376,53448,45112,49381,1639.18758100,80944721.937361
1722729600,2024-08-04 00:00:00,BTC/EUR,55713,56432,52525,53312,558.86839058,29794391.63860096
1722643200,2024-08-03 00:00:00,BTC/EUR,56325,57108,54748,55698,404.47887437,22528664.34466026
1722556800,2024-08-02 00:00:00,BTC/EUR,60536,60748,56087,56325,430.97450729,24274639.12310925
1722470400,2024-08-01 00:00:00,BTC/EUR,59698,60955,57700,60557,359.64101149,21778780.73279993
1722384000,2024-07-31 00:00:00,BTC/EUR,61181,61798,59606,59708,210.21773185,12551680.3332998
1722297600,2024-07-30 00:00:00,BTC/EUR,61700,61889,60435,61179,187.31006453,11459442.43788087
1722211200,2024-07-29 00:00:00,BTC/EUR,62854,64730,61387,61736,343.99183607,21236679.99161752
1722124800,2024-07-28 00:00:00,BTC/EUR,62477,62888,61789,62870,76.41764679,4804377.4536873
1722038400,2024-07-27 00:00:00,BTC/EUR,62548,63856,61393,62492,216.41202298,13524020.14006616
1721952000,2024-07-26 00:00:00,BTC/EUR,60637,62828,60578,62549,435.68135507,27251433.07827343
1721865600,2024-07-25 00:00:00,BTC/EUR,60309,60962,58522,60637,201.67184941,12228775.93267417
1721779200,2024-07-24 00:00:00,BTC/EUR,60747,61786,60083,60336,148.80157485,8978091.8201496
1721692800,2024-07-23 00:00:00,BTC/EUR,62025,62208,60316,60758,212.62408369,12918614.07683702
1721606400,2024-07-22 00:00:00,BTC/EUR,62532,62835,61173,62034,288.34312339,17887077.31637526
1721520000,2024-07-21 00:00:00,BTC/EUR,61657,62700,60395,62507,166.10176290,10382522.893590301
1721433600,2024-07-20 00:00:00,BTC/EUR,61277,62134,60895,61665,71.07949839,4383117.26821935
1721347200,2024-07-19 00:00:00,BTC/EUR,58701,61992,58134,61283,230.22473541,14108862.46013103
1721260800,2024-07-18 00:00:00,BTC/EUR,58601,59621,58044,58693,148.10774071,8692887.62549203
1721174400,2024-07-17 00:00:00,BTC/EUR,59699,60677,58477,58602,208.76119118,12233823.32553036
1721088000,2024-07-16 00:00:00,BTC/EUR,59416,59995,57269,59687,460.51144237,27486546.46073819
1721001600,2024-07-15 00:00:00,BTC/EUR,55870,59580,55757,59426,400.43965632,23796527.016472317
1720915200,2024-07-14 00:00:00,BTC/EUR,54255,56385,54255,55858,251.43782397,14044813.971316261
1720828800,2024-07-13 00:00:00,BTC/EUR,53095,54836,52980,54271,172.46323424,9359752.185439039
1720742400,2024-07-12 00:00:00,BTC/EUR,52730,53663,52033,53097,663.43245304,35226272.95906488
1720656000,2024-07-11 00:00:00,BTC/EUR,53281,54687,52605,52736,958.41655606,50543055.50038016
1720569600,2024-07-10 00:00:00,BTC/EUR,53652,54916,52786,53284,351.02070256,18703787.115207043
1720483200,2024-07-09 00:00:00,BTC/EUR,52312,53865,51958,53657,302.01215851,16205066.38917107
1720396800,2024-07-08 00:00:00,BTC/EUR,51589,53700,50149,52338,828.69743277,43372366.236316256
1720310400,2024-07-07 00:00:00,BTC/EUR,53658,53829,51467,51588,197.46065776,10186600.41252288
1720224000,2024-07-06 00:00:00,BTC/EUR,52254,53885,51733,53670,558.61899409,29981081.4128103
1720137600,2024-07-05 00:00:00,BTC/EUR,52759,53180,49502,52274,1065.13295261,55678759.96473514
1720051200,2024-07-04 00:00:00,BTC/EUR,55740,55984,52000,52774,752.13272430,39693052.392208196
1719964800,2024-07-03 00:00:00,BTC/EUR,57727,57860,55054,55738,430.66060137,24004160.59916106
1719878400,2024-07-02 00:00:00,BTC/EUR,58521,58895,57503,57727,186.52688139,10767637.28200053
1719792000,2024-07-01 00:00:00,BTC/EUR,58394,59475,58078,58529,498.50882048,29177222.75387392
1719705600,2024-06-30 00:00:00,BTC/EUR,56867,58614,56637,58389,180.67381062,10549363.12829118
1719619200,2024-06-29 00:00:00,BTC/EUR,56326,57102,56309,56872,57.50790472,3270589.55723584
1719532800,2024-06-28 00:00:00,BTC/EUR,57537,58156,55984,56336,205.50299427,11577216.68519472
1719446400,2024-06-27 00:00:00,BTC/EUR,56924,58158,56609,57554,156.73934527,9020976.27766958
1719360000,2024-06-26 00:00:00,BTC/EUR,57700,58279,56813,56918,192.96830024,10983369.71306032
1719273600,2024-06-25 00:00:00,BTC/EUR,56166,58232,56116,57728,310.27311165,17911446.1893312
1719187200,2024-06-24 00:00:00,BTC/EUR,59098,59245,54421,56168,691.02112310,38813274.4422808
1719100800,2024-06-23 00:00:00,BTC/EUR,59992,60219,59101,59101,82.17605492,4856687.02182692
1719014400,2024-06-22 00:00:00,BTC/EUR,59993,60317,59796,59979,70.38833372,4221821.86819188
1718928000,2024-06-21 00:00:00,BTC/EUR,60563,60700,56111,59983,382.33465496,22933579.608465683
1718841600,2024-06-20 00:00:00,BTC/EUR,60454,61918,60257,60546,251.81294596,15246266.62609416
1718755200,2024-06-19 00:00:00,BTC/EUR,60676,61173,60204,60451,181.19503427,10953421.016655771
1718668800,2024-06-18 00:00:00,BTC/EUR,61908,61966,59655,60679,251.02856172,15232162.09660788
1718582400,2024-06-17 00:00:00,BTC/EUR,62258,62681,60714,61894,224.52178948,13896551.638075119
1718496000,2024-06-16 00:00:00,BTC/EUR,61793,62510,61684,62264,53.77702501,3348372.68522264
1718409600,2024-06-15 00:00:00,BTC/EUR,61769,62114,61488,61827,63.03544158,3897292.24656666
1718323200,2024-06-14 00:00:00,BTC/EUR,62177,63072,60820,61751,175.27947139,10823682.63780389
1718236800,2024-06-13 00:00:00,BTC/EUR,63125,63353,61610,62177,175.50861810,10912599.347603701
1718150400,2024-06-12 00:00:00,BTC/EUR,62716,64999,62235,63131,297.29247517,18768371.24995727
1718064000,2024-06-11 00:00:00,BTC/EUR,64531,64592,61215,62738,324.24861276,20342709.467336882
1717977600,2024-06-10 00:00:00,BTC/EUR,64644,65304,64276,64544,161.76074188,10440685.32390272
1717891200,2024-06-09 00:00:00,BTC/EUR,64258,64835,64080,64646,103.80509037,6710583.87205902
1717804800,2024-06-08 00:00:00,BTC/EUR,64244,64482,64069,64267,78.88214311,5069518.69125037
1717718400,2024-06-07 00:00:00,BTC/EUR,64997,66133,63373,64262,277.56495400,17836879.073948
1717632000,2024-06-06 00:00:00,BTC/EUR,65367,65796,64400,64992,186.37529412,12112903.11544704
1717545600,2024-06-05 00:00:00,BTC/EUR,64776,66077,64690,65354,262.09548876,17128988.57242104
1717459200,2024-06-04 00:00:00,BTC/EUR,63064,65253,62921,64781,239.04075736,15485299.302538158
1717372800,2024-06-03 00:00:00,BTC/EUR,62422,64700,62286,63082,283.57257517,17888325.18687394
1717286400,2024-06-02 00:00:00,BTC/EUR,62421,63022,62019,62449,106.49780924,6650681.68922876
1717200000,2024-06-01 00:00:00,BTC/EUR,62223,62545,62159,62430,106.02439509,6619102.9854687
1717113600,2024-05-31 00:00:00,BTC/EUR,63106,63500,61462,62226,149.19613937,9283878.96843762
1717027200,2024-05-30 00:00:00,BTC/EUR,62567,64097,62063,63088,157.27051037,9921881.95822256
1716940800,2024-05-29 00:00:00,BTC/EUR,62964,63474,62080,62570,153.51594853,9605492.8995221
1716854400,2024-05-28 00:00:00,BTC/EUR,63858,63950,61864,62943,170.56526971,10735889.77135653
1716768000,2024-05-27 00:00:00,BTC/EUR,63121,64973,62787,63897,176.87647409,11301876.06492873
1716681600,2024-05-26 00:00:00,BTC/EUR,63951,64086,62809,63127,76.28542583,4815670.07637041
1716595200,2024-05-25 00:00:00,BTC/EUR,63235,64189,63192,63913,60.31674647,3855024.21713711
1716508800,2024-05-24 00:00:00,BTC/EUR,62838,63866,61544,63235,140.56280619,8888489.04942465
1716422400,2024-05-23 00:00:00,BTC/EUR,63868,64550,61305,62865,300.85459423,18913224.066268947
1716336000,2024-05-22 00:00:00,BTC/EUR,64552,65086,63686,63804,166.03973836,10593999.46632144
1716249600,2024-05-21 00:00:00,BTC/EUR,65676,66129,63602,64544,313.44314195,20230874.154020797
1716163200,2024-05-20 00:00:00,BTC/EUR,60927,65714,60776,65665,256.87819007,16867906.35094655
1716076800,2024-05-19 00:00:00,BTC/EUR,61584,62250,60626,60945,84.18059551,5130386.39335695
1715990400,2024-05-18 00:00:00,BTC/EUR,61684,61996,61320,61602,61.77859212,3805684.83177624
1715904000,2024-05-17 00:00:00,BTC/EUR,60029,62100,60000,61719,178.93839601,11043898.86334119
1715817600,2024-05-16 00:00:00,BTC/EUR,60793,62535,59441,60037,267.81062300,16078546.373051
1715731200,2024-05-15 00:00:00,BTC/EUR,56917,61060,56704,60825,315.46490964,19188153.128852997
1715644800,2024-05-14 00:00:00,BTC/EUR,58286,58478,56500,56926,176.37783646,10040484.71832196
1715558400,2024-05-13 00:00:00,BTC/EUR,57083,58767,56427,58298,197.34408701,11504765.58450898
1715472000,2024-05-12 00:00:00,BTC/EUR,56502,57415,56304,57079,69.72508197,3979837.9537656303
1715385600,2024-05-11 00:00:00,BTC/EUR,56508,57181,56200,56502,74.86662259,4230113.90958018
1715299200,2024-05-10 00:00:00,BTC/EUR,58501,58877,55300,56504,224.59618697,12690582.948552879
1715212800,2024-05-09 00:00:00,BTC/EUR,56903,58829,56431,58508,153.88857848,9003712.94970784
1715126400,2024-05-08 00:00:00,BTC/EUR,57963,58648,56650,56939,190.13524144,10826110.51235216
1715040000,2024-05-07 00:00:00,BTC/EUR,58649,59842,57933,57982,167.84594276,9732043.45311032
1714953600,2024-05-06 00:00:00,BTC/EUR,59546,60812,58241,58673,221.23240675,12980369.00124275
1714867200,2024-05-05 00:00:00,BTC/EUR,59383,60025,58449,59491,101.76545999,6054128.98026509
1714780800,2024-05-04 00:00:00,BTC/EUR,58485,59968,58165,59376,147.38968353,8751409.84927728
1714694400,2024-05-03 00:00:00,BTC/EUR,55087,59999,54813,58492,296.14414769,17322063.48668348
1714608000,2024-05-02 00:00:00,BTC/EUR,54362,55634,53167,55106,291.70326177,16074599.94309762
1714521600,2024-05-01 00:00:00,BTC/EUR,56868,56983,52000,54366,492.01866368,26749086.66962688
1714435200,2024-04-30 00:00:00,BTC/EUR,59569,60373,55353,56857,403.48812204,22941124.15482828
1714348800,2024-04-29 00:00:00,BTC/EUR,58942,59886,57758,59569,149.65229566,8914637.60017054
1714262400,2024-04-28 00:00:00,BTC/EUR,59376,60161,58677,58978,76.62206708,4519016.272244239
1714176000,2024-04-27 00:00:00,BTC/EUR,59666,59806,58425,59383,114.04400263,6772275.00817729
1714089600,2024-04-26 00:00:00,BTC/EUR,60137,60581,59277,59667,128.56863905,7671304.98619635
1714003200,2024-04-25 00:00:00,BTC/EUR,60058,60852,58756,60147,180.17539203,10837009.30442841
